datetime,open,high,low,close
2021-02-19,1.39674,1.40357,1.39516,1.40093
2021-02-21,1.40183,1.40316,1.40067,1.40275
2021-02-22,1.40276,1.40868,1.39808,1.40679
2021-02-23,1.40678,1.41208,1.40546,1.41193
2021-02-24,1.41194,1.42406,1.40824,1.41466
2021-02-25,1.41465,1.4182,1.40005,1.40038
2021-02-26,1.40037,1.40219,1.38883,1.3925
2021-02-28,1.39341,1.39797,1.39309,1.3974
2021-03-01,1.39741,1.39992,1.39042,1.39291
2021-03-02,1.3929,1.3977,1.38592,1.39542
2021-03-03,1.39543,1.40062,1.39209,1.39213
2021-03-04,1.39214,1.40172,1.38805,1.38937
2021-03-05,1.38936,1.39067,1.37792,1.38426
2021-03-07,1.38126,1.38656,1.38126,1.3851
2021-03-08,1.38511,1.38593,1.38004,1.38219
2021-03-09,1.3822,1.39255,1.3802,1.38875
2021-03-10,1.38874,1.39383,1.38457,1.39304
2021-03-11,1.39303,1.39955,1.3919,1.39879
2021-03-12,1.39878,1.4005,1.38636,1.3923
2021-03-14,1.39198,1.39321,1.39178,1.39299
2021-03-15,1.393,1.39498,1.38532,1.38985
2021-03-16,1.38986,1.39063,1.38093,1.39024
2021-03-17,1.39023,1.39763,1.38512,1.39756
2021-03-18,1.39756,1.40017,1.38975,1.39245
2021-03-19,1.39241,1.39594,1.38306,1.38677
2021-03-21,1.38414,1.38496,1.38297,1.38336
2021-03-22,1.38337,1.3877,1.3818,1.38593
2021-03-23,1.38594,1.38625,1.3724,1.37315
2021-03-24,1.37314,1.37429,1.36742,1.36886
2021-03-25,1.36887,1.37485,1.36705,1.37467
2021-03-26,1.3747,1.38127,1.37422,1.37905
2021-03-28,1.37877,1.37989,1.37838,1.37905
2021-03-29,1.37904,1.3847,1.37554,1.37745
2021-03-30,1.37745,1.37835,1.37063,1.37461
2021-03-31,1.3746,1.38122,1.37178,1.37858
2021-04-01,1.37857,1.38379,1.37462,1.38338
2021-04-02,1.38339,1.38526,1.38128,1.38309
2021-04-04,1.382615,1.38322,1.38177,1.38305
2021-04-05,1.38304,1.39155,1.38132,1.39127
2021-04-06,1.39125,1.39188,1.38021,1.38303
2021-04-07,1.38304,1.38401,1.37246,1.37417
2021-04-08,1.37416,1.37826,1.37186,1.37337
2021-04-09,1.37338,1.37508,1.36704,1.3708
2021-04-11,1.37105,1.37156,1.37011,1.37077
2021-04-12,1.37076,1.37769,1.36693,1.37538
2021-04-13,1.37537,1.3769,1.36945,1.37592
2021-04-14,1.37593,1.38087,1.375,1.37781
2021-04-15,1.37779,1.3809,1.37616,1.37836
2021-04-16,1.37835,1.38457,1.37161,1.38358
2021-04-18,1.38345,1.38375,1.38174,1.38177
2021-04-19,1.38178,1.3993,1.38099,1.39916
2021-04-20,1.39917,1.40093,1.39264,1.3938
2021-04-21,1.39381,1.39498,1.38857,1.39313
2021-04-22,1.39312,1.39497,1.38237,1.3839
2021-04-23,1.38389,1.38955,1.38358,1.38784
2021-04-25,1.38759,1.38813,1.38647,1.3865
2021-04-26,1.38651,1.39295,1.38651,1.38949
2021-04-27,1.38948,1.39241,1.38588,1.3903
2021-04-28,1.39031,1.39565,1.38611,1.39544
2021-04-29,1.39545,1.39767,1.39323,1.39503
2021-04-30,1.39504,1.39585,1.38034,1.38172
2021-05-02,1.38148,1.38228,1.38117,1.38188
2021-05-03,1.38189,1.39319,1.3801,1.39032
2021-05-04,1.39031,1.39054,1.38386,1.38875
2021-05-05,1.38876,1.39265,1.38764,1.3909
2021-05-06,1.39089,1.39407,1.38583,1.38956
2021-05-07,1.38955,1.40058,1.38903,1.39961
2021-05-09,1.40055,1.40445,1.39972,1.40406
2021-05-10,1.40404,1.41585,1.40152,1.41308
2021-05-11,1.41309,1.41667,1.41043,1.41356
2021-05-12,1.41355,1.41425,1.40579,1.40624
2021-05-13,1.40625,1.40782,1.40057,1.40463
2021-05-14,1.40464,1.41102,1.40363,1.41009
2021-05-16,1.41006,1.41046,1.40953,1.41011
2021-05-17,1.4101,1.4148,1.40773,1.4148
2021-05-18,1.41478,1.42204,1.41457,1.41875
2021-05-19,1.41876,1.42011,1.40995,1.41073
2021-05-20,1.41072,1.41943,1.41014,1.41848
2021-05-21,1.41849,1.4234,1.41407,1.41534
2021-05-23,1.41584,1.41623,1.41393,1.41402
2021-05-24,1.41403,1.41719,1.41116,1.41554
2021-05-25,1.41553,1.4211,1.41157,1.41428
2021-05-26,1.41429,1.41761,1.41124,1.41154
2021-05-27,1.41152,1.42192,1.40918,1.42033
2021-05-28,1.42032,1.4206,1.41364,1.41872
