datetime,open,high,low,close
2021-08-26 20:00:00,1.37002,1.37034,1.36975,1.37004
2021-08-27 00:00:00,1.37003,1.37003,1.36801,1.36976
2021-08-27 04:00:00,1.36975,1.37212,1.36955,1.37163
2021-08-27 08:00:00,1.37164,1.37216,1.36944,1.37201
2021-08-27 12:00:00,1.37202,1.37803,1.37023,1.37676
2021-08-27 16:00:00,1.37677,1.378,1.3762,1.37641
2021-08-27 20:00:00,1.37642,1.37653,1.3756,1.37617
2021-08-29 20:00:00,1.3761,1.37662,1.37526,1.37628
2021-08-30 00:00:00,1.37627,1.37754,1.37563,1.37701
2021-08-30 04:00:00,1.377,1.37752,1.37511,1.37672
2021-08-30 08:00:00,1.37671,1.37721,1.37484,1.37602
2021-08-30 12:00:00,1.37601,1.37679,1.3734,1.3758
2021-08-30 16:00:00,1.37579,1.37677,1.37538,1.3761
2021-08-30 20:00:00,1.37609,1.37655,1.37528,1.3759
2021-08-31 00:00:00,1.37589,1.37779,1.3756,1.37769
2021-08-31 04:00:00,1.37768,1.38014,1.37745,1.37842
2021-08-31 08:00:00,1.37843,1.37922,1.37594,1.37887
2021-08-31 12:00:00,1.37886,1.38079,1.3743,1.3748
2021-08-31 16:00:00,1.37479,1.37597,1.37449,1.37487
2021-08-31 20:00:00,1.37486,1.37586,1.37479,1.37524
2021-09-01 00:00:00,1.37525,1.37562,1.37314,1.37379
2021-09-01 04:00:00,1.37378,1.37651,1.37315,1.37565
2021-09-01 08:00:00,1.37566,1.37654,1.37442,1.37576
2021-09-01 12:00:00,1.37575,1.37985,1.37575,1.37894
2021-09-01 16:00:00,1.37895,1.37942,1.3768,1.37695
2021-09-01 20:00:00,1.37696,1.37769,1.3767,1.37714
2021-09-02 00:00:00,1.37715,1.37806,1.37675,1.37744
2021-09-02 04:00:00,1.37743,1.37916,1.37711,1.37893
2021-09-02 08:00:00,1.37892,1.38015,1.37792,1.37903
2021-09-02 12:00:00,1.37902,1.38366,1.37819,1.38236
2021-09-02 16:00:00,1.38237,1.38399,1.38232,1.38367
2021-09-02 20:00:00,1.38366,1.38385,1.38327,1.38364
2021-09-03 00:00:00,1.38365,1.38455,1.38327,1.3835
2021-09-03 04:00:00,1.38349,1.38382,1.38251,1.38256
2021-09-03 08:00:00,1.38255,1.38414,1.38182,1.38325
2021-09-03 12:00:00,1.38324,1.38748,1.38244,1.38615
2021-09-03 16:00:00,1.38614,1.38919,1.38604,1.38631
2021-09-03 20:00:00,1.3863,1.38677,1.38583,1.38677
2021-09-05 20:00:00,1.38636,1.3869,1.38574,1.38578
2021-09-06 00:00:00,1.38579,1.38598,1.38492,1.38523
2021-09-06 04:00:00,1.38524,1.3856,1.38366,1.38396
2021-09-06 08:00:00,1.38397,1.38466,1.38314,1.38458
2021-09-06 12:00:00,1.38459,1.38468,1.38188,1.38274
2021-09-06 16:00:00,1.38273,1.38385,1.38273,1.38345
2021-09-06 20:00:00,1.38344,1.38409,1.3832,1.38388
2021-09-07 00:00:00,1.38391,1.38567,1.38386,1.38474
2021-09-07 04:00:00,1.38473,1.38535,1.38209,1.38318
2021-09-07 08:00:00,1.38319,1.38326,1.3768,1.37748
2021-09-07 12:00:00,1.37747,1.38003,1.37681,1.37906
2021-09-07 16:00:00,1.37907,1.37962,1.37793,1.37813
2021-09-07 20:00:00,1.37814,1.37881,1.3779,1.37793
2021-09-08 00:00:00,1.37792,1.37906,1.37754,1.37796
2021-09-08 04:00:00,1.37797,1.37827,1.37563,1.37652
2021-09-08 08:00:00,1.37653,1.37785,1.37507,1.37688
2021-09-08 12:00:00,1.37687,1.37771,1.37267,1.37631
2021-09-08 16:00:00,1.37631,1.37846,1.37576,1.37743
2021-09-08 20:00:00,1.37744,1.37767,1.37645,1.3767
2021-09-09 00:00:00,1.37669,1.37736,1.37594,1.37637
2021-09-09 04:00:00,1.37638,1.37935,1.37537,1.37873
2021-09-09 08:00:00,1.37872,1.3838,1.37868,1.38369
2021-09-09 12:00:00,1.3837,1.3854,1.38214,1.3854
2021-09-09 16:00:00,1.38539,1.38629,1.38357,1.38378
