date,ticker,close,high,low,open
2021-04-04 21:00:00+00:00,eurusd,1.17563,1.17607,1.1756,1.17574
2021-04-04 22:00:00+00:00,eurusd,1.17623,1.17672,1.17549,1.17561
2021-04-04 23:00:00+00:00,eurusd,1.17677,1.1768,1.17583,1.17624
2021-04-05 00:00:00+00:00,eurusd,1.17651,1.17679,1.17615,1.17676
2021-04-05 01:00:00+00:00,eurusd,1.177,1.1772,1.17643,1.1765
2021-04-05 02:00:00+00:00,eurusd,1.17666,1.17705,1.17659,1.17699
2021-04-05 03:00:00+00:00,eurusd,1.17703,1.17708,1.17652,1.17666
2021-04-05 04:00:00+00:00,eurusd,1.17593,1.17707,1.17592,1.17702
2021-04-05 05:00:00+00:00,eurusd,1.17493,1.17608,1.1748,1.17594
2021-04-05 06:00:00+00:00,eurusd,1.17488,1.17539,1.17468,1.17494
2021-04-05 07:00:00+00:00,eurusd,1.17428,1.17529,1.17415,1.17487
2021-04-05 08:00:00+00:00,eurusd,1.17474,1.17573,1.17409,1.17429
2021-04-05 09:00:00+00:00,eurusd,1.17407,1.17492,1.17405,1.17473
2021-04-05 10:00:00+00:00,eurusd,1.17493,1.17509,1.1738,1.17408
2021-04-05 11:00:00+00:00,eurusd,1.17585,1.17592,1.17488,1.17494
2021-04-05 12:00:00+00:00,eurusd,1.17789,1.17811,1.17563,1.17586
2021-04-05 13:00:00+00:00,eurusd,1.17975,1.18028,1.17781,1.1779
2021-04-05 14:00:00+00:00,eurusd,1.17989,1.18149,1.1797,1.17976
2021-04-05 15:00:00+00:00,eurusd,1.181,1.18134,1.17956,1.1799
2021-04-05 16:00:00+00:00,eurusd,1.18162,1.18167,1.18097,1.18101
2021-04-05 17:00:00+00:00,eurusd,1.18129,1.18196,1.18124,1.18161
2021-04-05 18:00:00+00:00,eurusd,1.18109,1.18132,1.18095,1.18128
2021-04-05 19:00:00+00:00,eurusd,1.18134,1.1814,1.1808,1.1811
2021-04-05 20:00:00+00:00,eurusd,1.1813,1.18135,1.18097,1.18135
2021-04-05 21:00:00+00:00,eurusd,1.18136,1.18145,1.18116,1.18126
2021-04-05 22:00:00+00:00,eurusd,1.18144,1.18154,1.18119,1.18137
