date,ticker,close,high,low,open
2021-04-04 00:00:00+00:00,eurusd,1.17677,1.1768,1.17549,1.17574
2021-04-05 00:00:00+00:00,eurusd,1.18171,1.18196,1.1738,1.17676
2021-04-06 00:00:00+00:00,eurusd,1.18739,1.18778,1.17954,1.1817
2021-04-07 00:00:00+00:00,eurusd,1.18727,1.19148,1.1861,1.1874
2021-04-08 00:00:00+00:00,eurusd,1.19155,1.19275,1.18609,1.18728
2021-04-09 00:00:00+00:00,eurusd,1.19,1.19202,1.18682,1.19154
2021-04-11 00:00:00+00:00,eurusd,1.18961,1.19041,1.18935,1.18943
2021-04-12 00:00:00+00:00,eurusd,1.19118,1.19192,1.18713,1.1896
2021-04-13 00:00:00+00:00,eurusd,1.19539,1.1956,1.18782,1.19119
2021-04-14 00:00:00+00:00,eurusd,1.19833,1.19875,1.19512,1.1954
2021-04-15 00:00:00+00:00,eurusd,1.19695,1.19934,1.19562,1.19832
2021-04-16 00:00:00+00:00,eurusd,1.19836,1.19947,1.19506,1.19694
2021-04-18 00:00:00+00:00,eurusd,1.1969,1.197755,1.19682,1.19744
2021-04-19 00:00:00+00:00,eurusd,1.20427,1.20479,1.19426,1.19689
2021-04-20 00:00:00+00:00,eurusd,1.20326,1.20799,1.20225,1.20428
2021-04-21 00:00:00+00:00,eurusd,1.20374,1.20438,1.19986,1.20325
2021-04-22 00:00:00+00:00,eurusd,1.20145,1.20696,1.19937,1.20373
2021-04-23 00:00:00+00:00,eurusd,1.20962,1.21,1.2013,1.20146
2021-04-25 00:00:00+00:00,eurusd,1.20895,1.20985,1.20889,1.20931
2021-04-26 00:00:00+00:00,eurusd,1.20796,1.2117,1.20612,1.20896
2021-04-27 00:00:00+00:00,eurusd,1.20894,1.20931,1.20569,1.20795
2021-04-28 00:00:00+00:00,eurusd,1.2135,1.21355,1.20563,1.20893
2021-04-29 00:00:00+00:00,eurusd,1.21247,1.215,1.21022,1.21351
2021-04-30 00:00:00+00:00,eurusd,1.202,1.21266,1.20167,1.21246
2021-05-02 00:00:00+00:00,eurusd,1.20274,1.20307,1.20247,1.2029
2021-05-03 00:00:00+00:00,eurusd,1.20591,1.20761,1.20131,1.20275
2021-05-04 00:00:00+00:00,eurusd,1.20147,1.20601,1.19991,1.20592
2021-05-05 00:00:00+00:00,eurusd,1.20077,1.20267,1.19861,1.20146
2021-05-06 00:00:00+00:00,eurusd,1.20653,1.20717,1.19933,1.20076
2021-05-07 00:00:00+00:00,eurusd,1.21666,1.21716,1.2053,1.20652
2021-05-09 00:00:00+00:00,eurusd,1.21707,1.2177,1.21614,1.21645
2021-05-10 00:00:00+00:00,eurusd,1.21406,1.21783,1.2128,1.21708
2021-05-11 00:00:00+00:00,eurusd,1.21442,1.21818,1.21232,1.21407
2021-05-12 00:00:00+00:00,eurusd,1.20778,1.21494,1.20727,1.21443
2021-05-13 00:00:00+00:00,eurusd,1.20769,1.21062,1.20515,1.20777
2021-05-14 00:00:00+00:00,eurusd,1.21435,1.21477,1.2071,1.2077
2021-05-16 00:00:00+00:00,eurusd,1.21501,1.21513,1.2141,1.21437
2021-05-17 00:00:00+00:00,eurusd,1.21565,1.21689,1.21263,1.215
2021-05-18 00:00:00+00:00,eurusd,1.22225,1.22341,1.21537,1.21564
2021-05-19 00:00:00+00:00,eurusd,1.21707,1.22452,1.216,1.22226
2021-05-20 00:00:00+00:00,eurusd,1.22251,1.22302,1.21691,1.21706
2021-05-21 00:00:00+00:00,eurusd,1.21793,1.22399,1.21609,1.22253
2021-05-23 00:00:00+00:00,eurusd,1.21808,1.21845,1.21724,1.21813
2021-05-24 00:00:00+00:00,eurusd,1.22143,1.223,1.21751,1.21809
2021-05-25 00:00:00+00:00,eurusd,1.2247,1.22665,1.22117,1.22142
2021-05-26 00:00:00+00:00,eurusd,1.21922,1.2263,1.2182,1.22471
2021-05-27 00:00:00+00:00,eurusd,1.21929,1.22151,1.21753,1.21919
2021-05-28 00:00:00+00:00,eurusd,1.21915,1.2205,1.21327,1.2193
2021-05-30 00:00:00+00:00,eurusd,1.21896,1.22008,1.21892,1.21996
2021-05-31 00:00:00+00:00,eurusd,1.21926,1.22043,1.21835,1.21898
2021-06-01 00:00:00+00:00,eurusd,1.22176,1.22544,1.22118,1.22328
2021-06-02 00:00:00+00:00,eurusd,1.22096,1.22266,1.21642,1.22175
2021-06-03 00:00:00+00:00,eurusd,1.21302,1.22143,1.21184,1.22097
2021-06-04 00:00:00+00:00,eurusd,1.21667,1.21854,1.2104,1.21301
2021-06-07 00:00:00+00:00,eurusd,1.21907,1.2202,1.2145,1.21633
2021-06-08 00:00:00+00:00,eurusd,1.21726,1.21943,1.21644,1.21906
2021-06-09 00:00:00+00:00,eurusd,1.21786,1.2218,1.21715,1.21727
2021-06-10 00:00:00+00:00,eurusd,1.21728,1.21948,1.21434,1.21787
2021-06-11 00:00:00+00:00,eurusd,1.21084,1.21931,1.20929,1.21727
2021-06-13 00:00:00+00:00,eurusd,1.21098,1.21122,1.21042,1.21084
2021-06-14 00:00:00+00:00,eurusd,1.2122,1.21305,1.20943,1.21097
