date,ticker,close,high,low,open
2021-04-05 00:00:00+00:00,audusd,0.76216,0.76253,0.761435,0.761955
2021-04-05 04:00:00+00:00,audusd,0.76147,0.76217,0.759855,0.762165
2021-04-05 08:00:00+00:00,audusd,0.76272,0.76298,0.76136,0.761475
2021-04-05 12:00:00+00:00,audusd,0.76565,0.76606,0.762565,0.762725
2021-04-05 16:00:00+00:00,audusd,0.76515,0.76575,0.76491,0.765655
2021-04-05 20:00:00+00:00,audusd,0.76574,0.76605,0.76484,0.765155
2021-04-06 00:00:00+00:00,audusd,0.763315,0.7661,0.76308,0.76573
2021-04-06 04:00:00+00:00,audusd,0.76347,0.76561,0.76234,0.76332
2021-04-06 08:00:00+00:00,audusd,0.76256,0.76348,0.7606,0.763465
2021-04-06 12:00:00+00:00,audusd,0.76594,0.76623,0.7623,0.76255
2021-04-06 16:00:00+00:00,audusd,0.76651,0.766725,0.76503,0.765945
2021-04-06 20:00:00+00:00,audusd,0.76664,0.76685,0.765685,0.7665
2021-04-07 00:00:00+00:00,audusd,0.765275,0.76771,0.76506,0.766635
2021-04-07 04:00:00+00:00,audusd,0.76372,0.766355,0.76319,0.76527
2021-04-07 08:00:00+00:00,audusd,0.763,0.76382,0.76204,0.76371
2021-04-07 12:00:00+00:00,audusd,0.762575,0.76458,0.76125,0.762995
2021-04-07 16:00:00+00:00,audusd,0.7609,0.7628,0.76008,0.76258
2021-04-07 20:00:00+00:00,audusd,0.76136,0.761865,0.76073,0.760895
2021-04-08 00:00:00+00:00,audusd,0.76196,0.76241,0.76029,0.76137
2021-04-08 04:00:00+00:00,audusd,0.763615,0.764845,0.76185,0.76194
2021-04-08 08:00:00+00:00,audusd,0.764735,0.76479,0.76235,0.76361
2021-04-08 12:00:00+00:00,audusd,0.76396,0.76498,0.76321,0.76474
2021-04-08 16:00:00+00:00,audusd,0.76515,0.76606,0.76387,0.76395
2021-04-08 20:00:00+00:00,audusd,0.76567,0.76584,0.76462,0.76514
2021-04-09 00:00:00+00:00,audusd,0.76402,0.76613,0.76352,0.76566
2021-04-09 04:00:00+00:00,audusd,0.76147,0.76405,0.75883,0.764015
2021-04-09 08:00:00+00:00,audusd,0.76344,0.76414,0.76056,0.761475
2021-04-09 12:00:00+00:00,audusd,0.763095,0.76352,0.76103,0.763445
2021-04-09 16:00:00+00:00,audusd,0.76266,0.76316,0.76233,0.763105
2021-04-09 20:00:00+00:00,audusd,0.76231,0.76276,0.76179,0.762655
2021-04-11 20:00:00+00:00,audusd,0.76216,0.7628,0.761325,0.762195
2021-04-12 00:00:00+00:00,audusd,0.76091,0.76228,0.75949,0.76217
2021-04-12 04:00:00+00:00,audusd,0.761355,0.76188,0.759725,0.76092
2021-04-12 08:00:00+00:00,audusd,0.762875,0.76356,0.761085,0.76136
2021-04-12 12:00:00+00:00,audusd,0.761925,0.763575,0.7612,0.76288
2021-04-12 16:00:00+00:00,audusd,0.761965,0.76272,0.761165,0.76193
2021-04-12 20:00:00+00:00,audusd,0.762745,0.763075,0.76196,0.76196
2021-04-13 00:00:00+00:00,audusd,0.76,0.76276,0.76,0.76274
2021-04-13 04:00:00+00:00,audusd,0.76085,0.76138,0.7595,0.759955
2021-04-13 08:00:00+00:00,audusd,0.760235,0.76225,0.75986,0.760845
2021-04-13 12:00:00+00:00,audusd,0.76283,0.76324,0.75854,0.76023
2021-04-13 16:00:00+00:00,audusd,0.764795,0.76486,0.76282,0.762825
2021-04-13 20:00:00+00:00,audusd,0.76473,0.7653,0.76412,0.764795
2021-04-14 00:00:00+00:00,audusd,0.765755,0.766415,0.76348,0.76476
2021-04-14 04:00:00+00:00,audusd,0.767745,0.76865,0.765735,0.76575
2021-04-14 08:00:00+00:00,audusd,0.76874,0.769575,0.76758,0.76774
2021-04-14 12:00:00+00:00,audusd,0.77303,0.77325,0.76804,0.76875
2021-04-14 16:00:00+00:00,audusd,0.772955,0.7738,0.771895,0.77302
2021-04-14 20:00:00+00:00,audusd,0.77249,0.773,0.77199,0.77296
2021-04-15 00:00:00+00:00,audusd,0.77123,0.77455,0.770825,0.772475
2021-04-15 04:00:00+00:00,audusd,0.77521,0.77544,0.77058,0.77125
2021-04-15 08:00:00+00:00,audusd,0.77444,0.77612,0.7739,0.775215
2021-04-15 12:00:00+00:00,audusd,0.77451,0.77603,0.773875,0.774445
2021-04-15 16:00:00+00:00,audusd,0.77564,0.77567,0.77385,0.774505
2021-04-15 20:00:00+00:00,audusd,0.77514,0.77575,0.77484,0.775645
2021-04-16 00:00:00+00:00,audusd,0.7729,0.7755,0.772425,0.775135
2021-04-16 04:00:00+00:00,audusd,0.77441,0.7747,0.77278,0.773585
2021-04-16 08:00:00+00:00,audusd,0.77526,0.77592,0.77347,0.774415
2021-04-16 12:00:00+00:00,audusd,0.77336,0.77559,0.77301,0.77525
2021-04-16 16:00:00+00:00,audusd,0.7732,0.77374,0.773085,0.773355
2021-04-16 20:00:00+00:00,audusd,0.77334,0.77368,0.77301,0.773195
2021-04-18 20:00:00+00:00,audusd,0.77135,0.77327,0.771345,0.77309
2021-04-19 00:00:00+00:00,audusd,0.77293,0.77335,0.77062,0.771345
2021-04-19 04:00:00+00:00,audusd,0.776675,0.77672,0.772935,0.772935
2021-04-19 08:00:00+00:00,audusd,0.77757,0.77847,0.77637,0.77667
2021-04-19 12:00:00+00:00,audusd,0.77579,0.7777,0.77551,0.777565
2021-04-19 16:00:00+00:00,audusd,0.7757,0.77649,0.77506,0.7758
2021-04-19 20:00:00+00:00,audusd,0.77649,0.776685,0.77535,0.775695
2021-04-20 00:00:00+00:00,audusd,0.78001,0.78004,0.77648,0.776495
2021-04-20 04:00:00+00:00,audusd,0.78057,0.7816,0.77897,0.78
2021-04-20 08:00:00+00:00,audusd,0.77793,0.78068,0.77639,0.78058
2021-04-20 12:00:00+00:00,audusd,0.77413,0.77836,0.77296,0.777925
2021-04-20 16:00:00+00:00,audusd,0.77212,0.77466,0.77093,0.77412
2021-04-20 20:00:00+00:00,audusd,0.77223,0.773235,0.771755,0.772125
2021-04-21 00:00:00+00:00,audusd,0.77167,0.77363,0.77117,0.772225
2021-04-21 04:00:00+00:00,audusd,0.77175,0.7724,0.76996,0.771675
2021-04-21 08:00:00+00:00,audusd,0.77241,0.77303,0.77108,0.771745
2021-04-21 12:00:00+00:00,audusd,0.77545,0.77624,0.770675,0.77242
2021-04-21 16:00:00+00:00,audusd,0.77547,0.77572,0.77486,0.775455
2021-04-21 20:00:00+00:00,audusd,0.77543,0.77572,0.77482,0.77546
2021-04-22 00:00:00+00:00,audusd,0.77532,0.77648,0.77493,0.775425
2021-04-22 04:00:00+00:00,audusd,0.77499,0.77624,0.77386,0.77538
2021-04-22 08:00:00+00:00,audusd,0.7744,0.7754,0.77395,0.774985
2021-04-22 12:00:00+00:00,audusd,0.772435,0.77443,0.77096,0.774395
2021-04-22 16:00:00+00:00,audusd,0.77069,0.77344,0.76906,0.77243
2021-04-22 20:00:00+00:00,audusd,0.77042,0.7717,0.769875,0.77068
2021-04-23 00:00:00+00:00,audusd,0.77286,0.77286,0.770035,0.77043
2021-04-23 04:00:00+00:00,audusd,0.773975,0.77447,0.77258,0.77285
2021-04-23 08:00:00+00:00,audusd,0.7739,0.77416,0.77271,0.77397
2021-04-23 12:00:00+00:00,audusd,0.77378,0.77452,0.77253,0.77391
2021-04-23 16:00:00+00:00,audusd,0.77568,0.77605,0.7734,0.773785
2021-04-23 20:00:00+00:00,audusd,0.774145,0.77577,0.774145,0.775675
2021-04-25 20:00:00+00:00,audusd,0.77425,0.77531,0.77414,0.77428
2021-04-26 00:00:00+00:00,audusd,0.777425,0.77811,0.77424,0.77426
2021-04-26 04:00:00+00:00,audusd,0.777875,0.7781,0.776555,0.77742
2021-04-26 08:00:00+00:00,audusd,0.77818,0.77976,0.77727,0.77788
2021-04-26 12:00:00+00:00,audusd,0.78012,0.78152,0.77813,0.77819
2021-04-26 16:00:00+00:00,audusd,0.78029,0.7807,0.77962,0.780125
2021-04-26 20:00:00+00:00,audusd,0.77969,0.78041,0.77947,0.780285
2021-04-27 00:00:00+00:00,audusd,0.77845,0.780385,0.778015,0.779685
2021-04-27 04:00:00+00:00,audusd,0.77838,0.78,0.77821,0.77842
2021-04-27 08:00:00+00:00,audusd,0.77865,0.77875,0.77659,0.778375
2021-04-27 12:00:00+00:00,audusd,0.77744,0.77866,0.77641,0.778655
2021-04-27 16:00:00+00:00,audusd,0.77662,0.77756,0.776175,0.777435
2021-04-27 20:00:00+00:00,audusd,0.776755,0.77718,0.77638,0.776625
2021-04-28 00:00:00+00:00,audusd,0.7741,0.776775,0.772535,0.77676
2021-04-28 04:00:00+00:00,audusd,0.77421,0.775005,0.7732,0.774095
2021-04-28 08:00:00+00:00,audusd,0.77464,0.77529,0.77371,0.774215
2021-04-28 12:00:00+00:00,audusd,0.776765,0.77735,0.774115,0.77463
2021-04-28 16:00:00+00:00,audusd,0.77928,0.78012,0.77525,0.77676
2021-04-28 20:00:00+00:00,audusd,0.78012,0.78063,0.77858,0.7793
2021-04-29 00:00:00+00:00,audusd,0.77858,0.7818,0.77828,0.780125
2021-04-29 04:00:00+00:00,audusd,0.778725,0.77973,0.77821,0.77857
2021-04-29 08:00:00+00:00,audusd,0.77978,0.780255,0.777335,0.77872
2021-04-29 12:00:00+00:00,audusd,0.77582,0.780175,0.77523,0.779785
2021-04-29 16:00:00+00:00,audusd,0.7774,0.77772,0.77505,0.77581
2021-04-29 20:00:00+00:00,audusd,0.77773,0.77787,0.776455,0.777395
2021-04-30 00:00:00+00:00,audusd,0.77804,0.778425,0.77701,0.777745
2021-04-30 04:00:00+00:00,audusd,0.77676,0.77837,0.77649,0.778035
2021-04-30 08:00:00+00:00,audusd,0.7758,0.77734,0.77549,0.776765
2021-04-30 12:00:00+00:00,audusd,0.771535,0.77646,0.77041,0.77581
2021-04-30 16:00:00+00:00,audusd,0.770485,0.77194,0.76962,0.77153
2021-04-30 20:00:00+00:00,audusd,0.77129,0.77139,0.77049,0.77049
2021-05-02 20:00:00+00:00,audusd,0.77203,0.7723,0.77131,0.77193
2021-05-03 00:00:00+00:00,audusd,0.77247,0.77331,0.77134,0.77204
2021-05-03 04:00:00+00:00,audusd,0.77233,0.77317,0.77063,0.772465
2021-05-03 08:00:00+00:00,audusd,0.7734,0.77376,0.771805,0.772335
2021-05-03 12:00:00+00:00,audusd,0.77575,0.77653,0.77304,0.773395
2021-05-03 16:00:00+00:00,audusd,0.7762,0.77669,0.775,0.775755
2021-05-03 20:00:00+00:00,audusd,0.77584,0.77645,0.775695,0.77619
